xflr5 v6.61

 Calculated polar for: E63  (4.25%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     1.000 e 6     Ncrit =   6.000

  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
   4.500   1.2092   0.01478   0.00739  -0.1765  0.4731  1.0000  -2.8403   0.0000   0.0000   0.0000   0.3912
   5.000   1.2339   0.01774   0.00904  -0.1708  0.2427  1.0000  -3.2385   0.0000   0.0000   0.0000   0.3831
   5.500   1.2634   0.02122   0.01134  -0.1667  0.0595  1.0000  -3.5923   0.0000   0.0000   0.0000   0.3760
   6.000   1.2989   0.02422   0.01429  -0.1628  0.0292  1.0000  -3.9462   0.0000   0.0000   0.0000   0.3688
   6.500   1.3332   0.02715   0.01760  -0.1586  0.0251  1.0000  -4.6102   0.0000   0.0000   0.0000   0.3618
   7.000   1.3673   0.03087   0.02146  -0.1547  0.0223  1.0000  -5.3537   0.0000   0.0000   0.0000   0.3554
   7.500   1.4118   0.03516   0.02627  -0.1521  0.0200  1.0000  -6.1048   0.0000   0.0000   0.0000   0.3493
   8.000   1.4563   0.04100   0.03275  -0.1496  0.0186  1.0000  -6.7725   0.0000   0.0000   0.0000   0.3437
   8.500   1.4835   0.04823   0.04099  -0.1448  0.0169  1.0000  -7.1984   0.0000   0.0000   0.0000   0.3379
   9.000   1.4889   0.05715   0.05114  -0.1369  0.0165  1.0000  -7.2924   0.0000   0.0000   0.0000   0.3317
   9.500   1.4719   0.06589   0.06089  -0.1276  0.0156  1.0000  -7.2427   0.0000   0.0000   0.0000   0.3259
  10.000   1.4361   0.07382   0.06949  -0.1179  0.0155  1.0000  -7.1159   0.0000   0.0000   0.0000   0.3207
  10.500   1.3940   0.08306   0.07927  -0.1118  0.0157  1.0000  -6.9239   0.0000   0.0000   0.0000   0.3182
  11.000   1.3512   0.09427   0.09093  -0.1116  0.0160  1.0000  -6.6922   0.0000   0.0000   0.0000   0.3199
  11.500   1.3125   0.10811   0.10511  -0.1184  0.0164  1.0000  -6.4187   0.0000   0.0000   0.0000   0.3268
  12.000   1.2849   0.12430   0.12148  -0.1302  0.0170  1.0000  -6.1303   0.0000   0.0000   0.0000   0.3373
  12.500   1.2700   0.14073   0.13796  -0.1422  0.0175  1.0000  -5.8423   0.0000   0.0000   0.0000   0.3474


xflr5 v6.61

 Calculated polar for: E63  (4.25%)

 1 1 Reynolds number fixed          Mach number fixed         

 xtrf =   1.000 (top)        1.000 (bottom)
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   6.000

  alpha     CL        CD       CDp       Cm    Top Xtr Bot Xtr   Cpmin    Chinge    XCp    
 ------- -------- --------- --------- -------- ------- ------- -------- --------- ---------
 -15.000  -0.5026   0.18604   0.18204  -0.0061  1.0000  0.0079  -1.5179   0.0000   0.0000   0.0000   0.2343
 -14.500  -0.4899   0.18021   0.17623  -0.0075  1.0000  0.0082  -1.4519   0.0000   0.0000   0.0000   0.2311
 -14.000  -0.4774   0.17469   0.17072  -0.0091  1.0000  0.0085  -1.3979   0.0000   0.0000   0.0000   0.2277
 -13.500  -0.4651   0.16923   0.16529  -0.0105  1.0000  0.0090  -1.3510   0.0000   0.0000   0.0000   0.2242
